Group Of ShortName,SectionEstimate,v2_61,v2_73,v2_81,v2_9,Code,CodeList
,,,,,,1,"""Yes"""
AortProcDesProx,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AortProcHemi,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AortProcOther,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AortProcRoot,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AortProcTEVAR,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes, with debranching"""
,,,,,,2,"""Yes, without debranching"""
AortProcThora,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AortProcTotArch,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AoTrTyp,M,,Yes,,,,
,,,,,,1,"""Blunt"""
,,,,,,2,"""Penetrating"""
EndoProc,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
EndoProcDeb,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCAoProcType,M,,Yes,,,,
,,,,,,0,"""None"""
,,,,,,2,"""Aneurysm"""
,,,,,,3,"""Dissection (including intramural hematoma)"""
,,,,,,4,"""Trauma"""
,,,,,,5,"""Coarctation"""
,,,,,,6,"""Other"""
OCarACDL,M,Yes,,,,,
,,,,,,1,"""Epicardial"""
,,,,,,2,"""Endocardial"""
OCarACDLI,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCarAFib,M,Yes,,,,,
,,,,,,0,"""None"""
,,,,,,2,"""Standard Surgical Maze Procedure"""
,,,,,,3,"""Other Surgical Ablative Procedure"""
,,,,,,4,"""Combination of Standard and Other Procedures"""
OCarAFibAProc,M,,Yes,,,,
,,,,,,1,"""Primarily epicardial procedure"""
,,,,,,2,"""Primarily intracardiac procedure"""
OCarAFibMethLas,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCarAFibMethMicro,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCarAFibMethUltra,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCarAFibSur,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCarAFibSurLAA,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCarAFibSurLoc,M,,Yes,,,,
,,,,,,1,"""Biatrial"""
,,,,,,2,"""Left atrial only"""
,,,,,,3,"""Right atrial only"""
OCarASD,M,Yes,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OCarASDTy,M,,Yes,,,,
,,,,,,1,"""Secundum"""
,,,,,,2,"""Sinus Venosus"""
,,,,,,3,"""PFO"""
OCarBati,M,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCAoAn,M,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCAoGraft,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCAoRt,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCArch,M,Yes,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCArchRepExt,M,,Yes,,,,
,,,,,,1,"""Hemi-Arch"""
,,,,,,2,"""Total Arch"""
ONCAsc,M,Yes,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCDesc,M,Yes,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCThAbd,M,Yes,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCThAbdExtent,M,,Yes,,,,
,,,,,,1,"""Proximal"""
,,,,,,2,"""Mid"""
,,,,,,3,"""Distal"""
,,,,,,4,"""Proximal - Mid"""
,,,,,,5,"""Proximal - Mid - Distal"""
,,,,,,6,"""Mid - Distal"""
ONCThAbdGraft,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCThAbdInterVes,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCThAbdLumCSF,M,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SynthGft,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SynthGftCSF,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SynthGftEleph,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SynthGftInter,M,,,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ONCCarEn,N,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, planned"""
,,,,,,4,"""Yes, unplanned due to surgical complication"""
,,,,,,5,"""Yes, unplanned due to unsuspected disease or anatomy"""
ONCOVasc,N,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, planned"""
,,,,,,4,"""Yes, unplanned due to surgical complication"""
,,,,,,5,"""Yes, unplanned due to unsuspected disease or anatomy"""
ONCOThor,N,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, planned"""
,,,,,,4,"""Yes, unplanned due to surgical complication"""
,,,,,,5,"""Yes, unplanned due to unsuspected disease or anatomy"""
ONCOther,N,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, planned"""
,,,,,,4,"""Yes, unplanned due to surgical complication"""
,,,,,,5,"""Yes, unplanned due to unsuspected disease or anatomy"""
PostOpPeakGlu,O,,,Yes,Yes,,
,,,,,,,
PostCreat,O,Yes,Yes,Yes,Yes,,
,,,,,,,
PostopHemoglobin,O,,,,Yes,,
,,,,,,,
PostopHct,O,,,,Yes,,
,,,,,,,
BldProd,O,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
BdRBCU,O,Yes,Yes,Yes,Yes,,
,,,,,,,
BdFFPU,O,Yes,Yes,Yes,Yes,,
,,,,,,,
BdCryoU,O,Yes,Yes,Yes,Yes,,
,,,,,,,
BdPlatU,O,Yes,Yes,Yes,Yes,,
,,,,,,,
ExtubOR,O,Yes,Yes,Yes,Yes,,
,,,,,,-6,"""N/A"""
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
PostopIntub,O,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
VentHrsA,O,Yes,Yes,Yes,Yes,,
,,,,,,,
VentHrsTot,O,,,Yes,Yes,,
,,,,,,,
ICUVisit,O,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ICUInHrs,O,Yes,Yes,Yes,Yes,,
,,,,,,,
ICUReadm,O,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ICUAdHrs,O,Yes,Yes,Yes,Yes,,
,,,,,,,
POpTTEch,O,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
POpTTAR,O,,Yes,Yes,Yes,,
,,,,,,-8,"""Not documented"""
,,,,,,0,"""None"""
,,,,,,1,"""Trace/trivial"" OR ""Trivial/Trace"""
,,,,,,2,"""Mild"""
,,,,,,3,"""Moderate"""
,,,,,,4,"""Severe"""
,,,,,,5,"""Not reported"""
POpAortParaLk,O,,,,Yes,,
,,,,,,-8,"""Not documented"""
,,,,,,0,"""None"""
,,,,,,1,"""Trivial/Trace"""
,,,,,,2,"""Mild"""
,,,,,,3,"""Moderate"""
,,,,,,4,"""Severe"""
POpTTMR,O,,Yes,Yes,Yes,,
,,,,,,-8,"""Not documented"""
,,,,,,0,"""None"""
,,,,,,1,"""Trace/trivial"" OR ""Trivial/Trace"""
,,,,,,2,"""Mild"""
,,,,,,3,"""Moderate"""
,,,,,,4,"""Severe"""
,,,,,,5,"""Not reported"""
POpMitParaLk,O,,,,Yes,,
,,,,,,-8,"""Not documented"""
,,,,,,0,"""None"""
,,,,,,1,"""Trivial/Trace"""
,,,,,,2,"""Mild"""
,,,,,,3,"""Moderate"""
,,,,,,4,"""Severe"""
POpTTTR,O,,Yes,Yes,Yes,,
,,,,,,-8,"""Not documented"""
,,,,,,0,"""None"""
,,,,,,1,"""Trace/trivial"" OR ""Trivial/Trace"""
,,,,,,2,"""Mild"""
,,,,,,3,"""Moderate"""
,,,,,,4,"""Severe"""
,,,,,,5,"""Not reported"""
POpTTPu,O,,,Yes,Yes,,
,,,,,,-8,"""Not documented"""
,,,,,,0,"""None"""
,,,,,,1,"""Trace/trivial"" OR ""Trivial/Trace"""
,,,,,,2,"""Mild"""
,,,,,,3,"""Moderate"""
,,,,,,4,"""Severe"""
,,,,,,5,"""Not reported"""
POpEFD,O,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
POpEF,O,,Yes,Yes,Yes,,
,,,,,,,
POpEnzDrawn,O,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
POpPkCKMB,O,,Yes,Yes,Yes,,
,,,,,,,
POpPkTrI,O,,Yes,Yes,Yes,,
,,,,,,,
POpPkTrT,O,,Yes,Yes,Yes,,
,,,,,,,
POpEKG,O,,Yes,Yes,Yes,,
,,,,,,1,"""Not Performed"""
,,,,,,2,"""No Significant Changes"" OR ""No ischemic changes"""
,,,,,,3,"""New Pathological Q-Wave or LBBB"""
,,,,,,4,"""New ST changes"""
,,,,,,5,"""New STEMI"""
,,,,,,6,"""Other"""
,,,,,,7,"""NA (no pre-op EKG for comparison, transplant)"""
,,,,,,8,"""New RBBB"""
,,,,,,9,"""New AV Conduction Block"""
POpImagStdy,O,,Yes,Yes,,,
,,,,,,1,"""Not performed"""
,,,,,,2,"""Angiographic evidence of new thrombosis or occlusion of graft or native coronary"""
,,,,,,3,"""Imaging evidence of new loss of viable myocardium"""
,,,,,,4,"""No evidence of new myocardial injury"""
,,,,,,5,"""Other"""
ReIntub,O,Yes,Yes,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SurSInf,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternalSupInf,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, within 30 days of procedure"""
,,,,,,4,"""Yes, >30 days after procedure but during hospitalization for surgery"""
DeepSternInf,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,3,"""Yes, within 30 days of procedure"""
,,,,,,4,"""Yes, >30 days after procedure but during hospitalization for surgery"""
DeepSternInfDt,P,,,Yes,Yes,,
,,,,,,,
CIThor,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, within 30 days of procedure"""
,,,,,,4,"""Yes, >30 days after procedure but during hospitalization for surgery"""
ConduitHarv,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,3,"""Yes, within 30 days of procedure"""
,,,,,,4,"""Yes, >30 days after procedure but during hospitalization for surgery"""
CanSite,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,3,"""Yes, within 30 days of procedure"""
,,,,,,4,"""Yes, >30 days after procedure but during hospitalization for surgery"""
WoundInter,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
WoundIntOpen,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes, primary incision"""
,,,,,,2,"""Yes, secondary incision"""
,,,,,,3,"""Both"""
WoundIntVac,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes, primary incision"""
,,,,,,2,"""Yes, secondary incision"""
,,,,,,3,"""Both"""
WoundIntMuscle,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes, primary incision"""
,,,,,,2,"""Yes, secondary incision"""
,,,,,,3,"""Both"""
WoundIntOmental,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
Complics,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COpReBld,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COpReBldTim,P,,Yes,Yes,Yes,,
,,,,,,1,"""Acute"""
,,,,,,2,"""Late"""
COpReVlv,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, surgical"""
,,,,,,4,"""Yes, transcatheter"""
CReintMI,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CReintMIVes,P,,,,Yes,,
,,,,,,1,"""Native coronary"""
,,,,,,2,"""Graft"""
,,,,,,3,"""Both"""
CReintMIIntTy,P,,,,Yes,,
,,,,,,1,"""Surgery"""
,,,,,,2,"""PCI"""
,,,,,,3,"""Both"""
CAortReint,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CAortReintTy,P,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
COpReOth,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COpReNon,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COpPlndDelay,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternal,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternalDehis,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSepsis,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSepsisPBC,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CNStrokP,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, hemorrhagic"""
,,,,,,4,"""Yes, embolic"" OR ""Yes, ischemic"""
,,,,,,5,"""Yes, undetermined type"""
CNStrokTTIA,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CNEnceph,P,,,,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,0,"""None"""
,,,,,,2,"""Anoxic"""
,,,,,,3,"""Drug"""
,,,,,,4,"""Metabolic"""
,,,,,,5,"""Mixed"""
CNComa,P,Yes,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CNParal,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CNParalTy,P,Yes,Yes,Yes,Yes,,
,,,,,,1,"""Transient"""
,,,,,,2,"""Permanent"""
CNParesis,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CNParesisTy,P,,,,Yes,,
,,,,,,1,"""Transient"""
,,,,,,2,"""Permanent"""
PhrenNrvInj,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
RecLarynNrvInj,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CPVntLng,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CPPneum,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CVTE,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
PulmEmb,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
DVT,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CPlEff,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
PostOpPneumo,P,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CRenFail,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CRenDial,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
DialDur,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
DialStat,P,,,,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,1,"""Temporary"""
,,,,,,2,"""Permanent"""
CUltraFil,P,,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CVaIlFem,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CVaLbIsc,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CMAD,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CMADCanIns,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CMADHem,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CMADThromEm,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CMADHemolytic,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CMADInf,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CMADOther,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CRhythmDis,P,,Yes,Yes,Yes,,
,,,,,,0,"""None"""
,,,,,,1,"""Pacemaker"""
,,,,,,2,"""ICD"""
,,,,,,3,"""Pacemaker/ICD"""
,,,,,,5,"""Other"""
COtArrst,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtAortEndo,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtAortEndoTy,P,,,,Yes,,
,,,,,,1,"""Ia"""
,,,,,,2,"""Ib"""
,,,,,,3,"""II"""
,,,,,,4,"""III"""
,,,,,,5,"""IV"""
,,,,,,6,"""V"""
COtAortRupt,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CVaAoDis,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CVaAoDisTy,P,,,,Yes,,
,,,,,,1,"""Antegrade"""
,,,,,,2,"""Retrograde"""
,,,,,,3,"""Both"""
COtAortSide,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtAortTear,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtCoag,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtTamp,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtGI,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtLiver,P,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtMSF,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtAFib,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COtOther,P,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CIArm,P,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CILeg,P,Yes,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CISeptic,P,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CIStDeep,P,Yes,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CNComaEnceph,P,,Yes,Yes,,,
,,,,,,-9,"""Unknown"""
,,,,,,0,"""None"""
,,,,,,2,"""Anoxic"""
,,,,,,3,"""Embolic"""
,,,,,,4,"""Drug"""
,,,,,,5,"""Metabolic"""
,,,,,,6,"""Intracranial Bleeding"""
,,,,,,7,"""Other"""
CNStrokTRIND,P,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COpPerMI,P,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
COpReGft,P,Yes,Yes,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Yes, surgical"""
,,,,,,4,"""Yes, PCI"" OR ""Yes, transcatheter"""
COtHtBlk,P,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CPPulEmb,P,Yes,,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternalMedia,P,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternalMediaDtDiag,P,,Yes,,,,
,,,,,,,
CSternalMediaSPMuscle,P,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternalMediaSPOmental,P,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternalMediaSPOpen,P,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CSternalMediaSPWVac,P,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
WndIntOpen,P,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
WndIntWVac,P,,Yes,,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LFUDate,Q,,,,Yes,,
,,,,,,,
Mt30Stat,Q,Yes,Yes,Yes,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,1,"""Alive"""
,,,,,,2,"""Dead"""
Mt30StatMeth,Q,,Yes,Yes,Yes,,
,,,,,,1,"""Phone call to patient or family"""
,,,,,,2,"""Letter from medical provider"""
,,,,,,3,"""Evidence of life in medical record (lab tests, cardiac rehab visits, etc.)"" OR ""Evidence of life or death in medical record (lab tests, cardiac rehab visits, etc.)"""
,,,,,,4,"""Office visit to surgeon more than 30 days after procedure"" OR ""Office visit on or after 30 days after procedure"""
,,,,,,5,"""Social Security Death Master File"" OR ""Social Security Death Master File / NDI"""
,,,,,,6,"""Other"""
DischMortStat,Q,,,,Yes,,
,,,,,,1,"""In hospital, alive"""
,,,,,,2,"""Died in hospital"""
,,,,,,3,"""Discharged alive, last know status is alive"""
,,,,,,4,"""Discharged alive, died after discharge"""
DCNovOrAnti,Q,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Contraindicated"""
MtDate,Q,Yes,Yes,Yes,Yes,,
,,,,,,,
MtCause,Q,Yes,Yes,Yes,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,1,"""Cardiac"""
,,,,,,2,"""Neurologic"""
,,,,,,3,"""Renal"""
,,,,,,4,"""Vascular"""
,,,,,,5,"""Infection"""
,,,,,,6,"""Pulmonary"""
,,,,,,7,"""Valvular"""
,,,,,,777,"""Other"""
InHospDthLoc,Q,,,,Yes,,
,,,,,,1,"""OR During Initial surgery"""
,,,,,,2,"""OR During Reoperation"""
,,,,,,3,"""In Hospital (Other Than OR)"""
MtOpD,Q,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
PostDisDthLoc,Q,,,,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,1,"""Home"""
,,,,,,2,"""Extended Care Facility"""
,,,,,,3,"""Hospice"""
,,,,,,4,"""Acute Rehabilitation"""
,,,,,,5,"""Hospital during readmission"""
,,,,,,6,"""Other"""
Mortalty,Q,Yes,Yes,Yes,,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
MtDCStat,Q,Yes,Yes,Yes,,,
,,,,,,1,"""Alive"""
,,,,,,2,"""Dead"""
MtLocatn,Q,Yes,Yes,Yes,,,
,,,,,,-9,"""Unknown"""
,,,,,,1,"""OR during initial surgery"" OR ""Operating Room (OR) During Initial Surgery"" OR ""Operating Room (OR)"""
,,,,,,2,"""Hospital"" OR ""Hospital (Other Than Operating Room)"" OR ""During Initial Surgery Hospital (Other Than Operating Room)"""
,,,,,,3,"""Home"""
,,,,,,4,"""Other Care Facility"""
,,,,,,5,"""OR during reoperation"" OR ""Operating Room (OR) During Reoperation"""
,,,,,,7,"""Extended Care Facility"""
,,,,,,8,"""Hospice"""
,,,,,,9,"""Acute Rehabilitation"""
,,,,,,10,"""Other"""
DisLoctn,R,Yes,Yes,Yes,Yes,,
,,,,,,1,"""Home"""
,,,,,,2,"""Extended Care/Transitional Care Unit/Rehab"" OR ""Extended Care/TCU/Rehab"""
,,,,,,3,"""Other Hospital"" OR ""Other acute care hospital"""
,,,,,,4,"""Nursing Home"""
,,,,,,5,"""Hospice"""
,,,,,,6,"""Left AMA"""
,,,,,,777,"""Other"""
CardRef,R,Yes,Yes,Yes,Yes,,
,,,,,,-6,"""Not Applicable"""
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SmokCoun,R,Yes,Yes,Yes,Yes,,
,,,,,,-6,"""Not Applicable"""
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
DCASA,R,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Contraindicated / Not Indicated"" OR ""Contraindicated"""
DCADP,R,Yes,Yes,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Contraindicated / Not Indicated"" OR ""Contraindicated"""
DCOthAntiplat,R,,,Yes,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
,,,,,,3,"""Contraindicated"""
